category,url,clicks,impressions,action_hint
C_sitemap_only,https://stats47.jp/ranking/bed-consumption-quantity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/futon-consumption-expenditure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/futon-consumption-quantity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/sheets-consumption-expenditure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/sheets-consumption-quantity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/tableware-consumption-expenditure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/tableware-consumption-quantity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/pots-kettles-consumption-quantity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/mens-suit-consumption-expenditure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/mens-suit-consumption-quantity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/mens-jacket-consumption-quantity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/mens-pants-consumption-expenditure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/mens-pants-consumption-quantity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/mens-coat-consumption-expenditure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/mens-coat-consumption-quantity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/boys-school-uniform-consumption-quantity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/womens-dress-consumption-quantity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/womens-jacket-consumption-expenditure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/womens-jacket-consumption-quantity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/skirt-consumption-expenditure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/skirt-consumption-quantity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/womens-pants-consumption-expenditure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/womens-coat-consumption-quantity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/girls-school-uniform-consumption-expenditure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/girls-school-uniform-consumption-quantity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/childrens-clothes-consumption-expenditure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/childrens-clothes-consumption-quantity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/infant-clothes-consumption-expenditure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/infant-clothes-consumption-quantity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/dress-shirt-consumption-expenditure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/dress-shirt-consumption-quantity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/pharmacist-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/dentist-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/physical-therapist-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/system-consultant-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/taxi-driver-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/truck-driver-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/carpenter-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/electrician-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/cook-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/barber-beautician-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/security-guard-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/school-teacher-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/university-professor-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/sales-clerk-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/manager-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/pilot-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/bus-driver-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/designer-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/practical-nurse-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/midwife-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/accountant-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/architect-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/dental-hygienist-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/auto-mechanic-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/dietitian-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/real-disposable-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/disposable-income-after-rent,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/care-manager-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/high-school-teacher-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/kindergarten-teacher-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/public-health-nurse-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/home-care-worker-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/nursing-assistant-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/researcher-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/associate-professor-annual-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/ranking/dementia-death-rate,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/category/landweather,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/category/population,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/category/laborwage,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/category/miningindustry,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/category/energy,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/category/tourism,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/category/educationsports,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/category/safetyenvironment,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/category/socialsecurity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/category/international,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/category/infrastructure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/category/ict,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/electricity-demand-gap,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/energy-infrastructure-gas-electricity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/fishery-catch-aquaculture-shift,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/foreign-population-growth-rate,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/forest-coverage-woodland-economy,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/gasoline-car-society-map,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/ict-digital-divide-composite-analysis,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/ict-media-consumption-gender-gap,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/inbound-by-nationality-regional-preference,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/inbound-overnight-regional-gap,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/inbound-overnight-stay-concentration,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/industrial-water-manufacturing-nexus,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/international-cooperation-volunteer-map,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/overseas-travel-gap,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/pharma-medical-device-production-map,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/renewable-energy-regional-gap,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/road-infrastructure-density,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/semiconductor-electronics-regional-map,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/sewerage-water-supply-gap,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/sixth-industry-direct-sales,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/sports-facility-regional-divide,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/travel-behavior-gender-gap,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/urban-parks-green-infrastructure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/waste-management-recycling-gap,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/welfare-expenses-squeeze,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/commercial-land-price-trend,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/habitable-area-land-use,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/agriculture-hokkaido-dominance,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/communication-cost-burden,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/dual-income-reversal,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/future-population-tokyo-paradox,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/household-income-tokyo-okinawa,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/mobile-contracts-over-population,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/post-office-last-window,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/recycling-rate-gap,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/childcare-friendly-prefecture-ranking,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/food-consumption-prefecture-battle,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/household-spending-before-after-inflation,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/manufacturing-shipment-prefecture-ranking,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/pharmacy-count-prefecture-ranking,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/prefectural-income-gdp-ranking,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/electricity-bill-hike-impact,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/dual-income-childcare-dilemma,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/minimum-wage-1000yen-breakthrough,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/telework-gap-tokyo-6x,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/truck-driver-2024-crisis,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/blog/highschool-starting-salary-gap,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/census,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/vital-statistics,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/household-survey,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/cpi-regional,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/labor-force-survey,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/wage-structure-survey,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/minimum-wage,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/industrial-statistics,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/commercial-statistics,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/agricultural-output,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/prefectural-accounts,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/local-finance,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/local-tax,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/housing-land-survey,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/accommodation-survey,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/medical-facility-survey,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/physician-survey,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/traffic-accident-statistics,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/land-price-survey,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/ssds,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/social-life-basic-survey,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/local-public-employee-salary,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/factory-location-survey,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/hospital-report,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/sole-proprietor-survey,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/national-household-survey,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/livestock-statistics,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/water-pollution-survey,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/noise-regulation-survey,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/commercial-dynamics-survey,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/social-education-survey,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/survey/employment-trend-survey,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/activity-participation-rate,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/aging-population,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/birth-rate,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/carbon-neutral,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/city-gas,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/climate,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/commerce,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/consumer-price-index,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/cost-of-living,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/declining-birthrate,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/digital-infrastructure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/dual-income-households,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/education-expenditure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/education-inequality,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/electricity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/elementary-schools,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/employment,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/energy,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/environment,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/fiscal-soundness,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/foreign-residents,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/foreign-tourists-accommodation,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/forests,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/gender-gap,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/green-space,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/health,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/household-finance,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/household-structure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/housing,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/inbound-tourism,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/industrial-structure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/infrastructure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/internationalization,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/labor,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/late-marriage,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/local-allocation-tax,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/local-government-finance,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/local-taxes,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/long-term-care,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/manufacturing,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/marriage,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/middle-schools,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/multicultural-coexistence,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/net-migration,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/nuclear-families,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/population-decline,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/population-structure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/prefectural-character,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/prices,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/public-finance,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/public-services,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/real-estate,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/real-income,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/recycling,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/regional-disparity,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/regional-revitalization,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/retail,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/semiconductors,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/sewerage,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/single-person-households,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/social-security,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/social-welfare-expenditure,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/tokyo-concentration,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/tourism,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/traffic-accidents,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/traffic-safety,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/wages,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/waste,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/waste-disposal-sites,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/water-supply,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/welfare,0,0,未クロール or 検出未登録（内部リンク強化検討）
C_sitemap_only,https://stats47.jp/tag/worker-households,0,0,未クロール or 検出未登録（内部リンク強化検討）
A_both,https://stats47.jp/blog/health-life-expectancy-structure,86,917,健全
A_both,https://stats47.jp/ranking/sports-spectating-consumption-expenditure,20,97,健全
A_both,https://stats47.jp/blog/price-index-high-low-prefecture,10,405,健全
A_both,https://stats47.jp/ranking/konbu-consumption-quantity,9,70,健全
A_both,https://stats47.jp/ranking/tofu-consumption-quantity,7,151,健全
A_both,https://stats47.jp,6,47,健全
A_both,https://stats47.jp/blog/engel-coefficient-prefecture-ranking,6,99,健全
A_both,https://stats47.jp/blog/university-advancement-capacity,6,292,健全
A_both,https://stats47.jp/ranking/local-debt-current,6,116,健全
A_both,https://stats47.jp/blog/automotive-industry-transformation-map,5,224,健全
A_both,https://stats47.jp/blog/park-green-space-gap,5,284,健全
A_both,https://stats47.jp/blog/local-government-debt-burden,4,43,健全
A_both,https://stats47.jp/blog/population-density-urbanization,4,66,健全
A_both,https://stats47.jp/ranking/starting-salary-university,4,50,健全
A_both,https://stats47.jp/ranking/croquette-consumption-expenditure,3,22,健全
A_both,https://stats47.jp/ranking/pasta-consumption-quantity,3,120,健全
A_both,https://stats47.jp/ranking/tomato-consumption-quantity,3,25,健全
A_both,https://stats47.jp/blog/commercial-sales-productivity-gap,2,31,健全
A_both,https://stats47.jp/blog/convenience-store-density-map,2,75,健全
