code,indicator,unit,category,series,opp,prefAvail,cityAvail,prefUsed,cityUsed,vintage,prefId,cityId
A2102,行政区域内人口（住民基本台帳人口＋外国人登録人口）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A3101,外国人登録人口（アジア）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A310101,外国人登録人口（韓国・朝鮮）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A310102,外国人登録人口（中国）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A310103,外国人登録人口（フィリピン）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A310105,外国人登録人口（タイ）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A3102,外国人登録人口（ヨーロッパ）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A310201,外国人登録人口（英国）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A3103,外国人登録人口（北米）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A310301,外国人登録人口（米国）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A3104,外国人登録人口（南米）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A310401,外国人登録人口（ブラジル）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A310402,外国人登録人口（ペルー）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A320101,在留外国人数（韓国・朝鮮）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A320104,在留外国人数（朝鮮）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A410101,出生数（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A410102,出生数（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A410201,出生数（母親の年齢15歳未満）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A410202,出生数（母親の年齢15～19歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A410203,出生数（母親の年齢20～24歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A410204,出生数（母親の年齢25～29歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A410205,出生数（母親の年齢30～34歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A410206,出生数（母親の年齢35～39歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A410207,出生数（母親の年齢40～44歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A410208,出生数（母親の年齢45～49歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A410209,出生数（母親の年齢50歳以上）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420001,死亡数（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420002,死亡数（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4201,死亡数（0～4歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420101,死亡数（0～4歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420102,死亡数（0～4歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4202,死亡数（5～9歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420201,死亡数（5～9歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420202,死亡数（5～9歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4203,死亡数（10～14歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420301,死亡数（10～14歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420302,死亡数（10～14歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4204,死亡数（15～19歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420401,死亡数（15～19歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420402,死亡数（15～19歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4205,死亡数（20～24歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420501,死亡数（20～24歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420502,死亡数（20～24歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4206,死亡数（25～29歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420601,死亡数（25～29歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420602,死亡数（25～29歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4207,死亡数（30～34歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420701,死亡数（30～34歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420702,死亡数（30～34歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4208,死亡数（35～39歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420801,死亡数（35～39歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420802,死亡数（35～39歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4209,死亡数（40～44歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420901,死亡数（40～44歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A420902,死亡数（40～44歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4210,死亡数（45～49歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421001,死亡数（45～49歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421002,死亡数（45～49歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4211,死亡数（50～54歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421101,死亡数（50～54歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421102,死亡数（50～54歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4212,死亡数（55～59歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421201,死亡数（55～59歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421202,死亡数（55～59歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4213,死亡数（60～64歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421301,死亡数（60～64歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421302,死亡数（60～64歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4214,死亡数（65～69歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421401,死亡数（65～69歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421402,死亡数（65～69歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4215,死亡数（70～74歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421501,死亡数（70～74歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421502,死亡数（70～74歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4216,死亡数（75～79歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421601,死亡数（75～79歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421602,死亡数（75～79歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4217,死亡数（80～84歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421701,死亡数（80～84歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421702,死亡数（80～84歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4218,死亡数（85～89歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421801,死亡数（85～89歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421802,死亡数（85～89歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4219,死亡数（90～94歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421901,死亡数（90～94歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A421902,死亡数（90～94歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4220,死亡数（95～99歳）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A422001,死亡数（95～99歳）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A422002,死亡数（95～99歳）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4221,死亡数（100歳以上）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A422101,死亡数（100歳以上）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A422102,死亡数（100歳以上）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A4231,死亡数（65歳以上）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A423101,死亡数（65歳以上）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A423102,死亡数（65歳以上）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A424001,年齢調整死亡率（男）（昭和60年モデル人口）,‐,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A424002,年齢調整死亡率（女）（昭和60年モデル人口）,‐,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A424011,年齢調整死亡率（男）（平成27年モデル人口）,‐,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A424012,年齢調整死亡率（女）（平成27年モデル人口）,‐,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A510101,転入者数（日本人移動者）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A510102,転入者数（日本人移動者）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A510201,転出者数（日本人移動者）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A510202,転出者数（日本人移動者）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A510301,転入者数（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A510302,転入者数（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A510401,転出者数（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A510402,転出者数（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A520101,入国者数（日本人）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A520102,入国者数（日本人）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A5202,出国者数（日本人）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A520201,出国者数（日本人）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A520202,出国者数（日本人）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A610101,従業も通学もしていない人口（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A610102,従業も通学もしていない人口（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A610201,自市区町村で従業・通学している人口（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A610202,自市区町村で従業・通学している人口（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A610301,流出人口（県内他市区町村で従業・通学している人口）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A610302,流出人口（県内他市区町村で従業・通学している人口）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A610401,流出人口（他県で従業・通学している人口）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A610402,流出人口（他県で従業・通学している人口）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A610501,流入人口（県内他市区町村に常住している人口）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A610502,流入人口（県内他市区町村に常住している人口）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A610601,流入人口（他県に常住している人口）（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A610602,流入人口（他県に常住している人口）（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A610701,昼間人口（男）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A610702,昼間人口（女）,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A710211,一般世帯平均人員数,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A8111,65歳以上の世帯員のいる世帯数,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A811101,65歳以上の世帯員のいる親族のみの世帯数,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A811103,65歳以上の親族のいるその他の親族世帯数,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A811104,65歳以上の親族のいる非親族世帯数,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A811105,65歳以上の世帯員のいる単独世帯数,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A8112,65歳以上の世帯員のいる世帯人員数,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A811201,65歳以上の世帯員のいる親族のみの世帯人員数,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A811202,65歳以上の世帯員のいる核家族世帯人員数,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A811203,65歳以上の親族のいるその他の親族世帯人員数,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A811204,65歳以上の親族のいる非親族世帯人員数,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A811205,65歳以上の親族のいる単独世帯人員数,人,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A8202,高齢夫婦世帯数（高齢夫婦と未婚の18歳未満の者）,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A8303,高齢単身世帯数（60歳以上の者1人）,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A830301,高齢単身世帯数（60歳以上の者1人）（男）,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A830302,高齢単身世帯数（60歳以上の者1人）（女）,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A840201,母子世帯数（15～24歳）,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A840202,母子世帯数（25～34歳）,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A840203,母子世帯数（35～44歳）,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A840204,母子世帯数（45～54歳）,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A840205,母子世帯数（55歳以上）,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A850201,父子世帯数（15～24歳）,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A850202,父子世帯数（25～34歳）,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A850203,父子世帯数（35～44歳）,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A850204,父子世帯数（45～54歳）,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A850205,父子世帯数（55歳以上）,世帯,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A9121,婚姻率（人口千人当たり),‐,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
A9211,離婚率（人口千人当たり）,‐,人口・世帯,basic,NEW pref,1,0,0,0,0,0000010101,
#B02101,#B02101_年平均気温,ﾟC,自然環境,indicator,NEW pref,1,0,0,0,0,0000010202,
#B02102,#B02102_最高気温（日最高気温の月平均の最高値）,ﾟC,自然環境,indicator,NEW pref,1,0,0,0,0,0000010202,
#B02103,#B02103_最低気温（日最低気温の月平均の最低値）,ﾟC,自然環境,indicator,NEW pref,1,0,0,0,0,0000010202,
#B02201,#B02201_年平均相対湿度,％,自然環境,indicator,NEW pref,1,0,0,0,0,0000010202,
#B02301,#B02301_快晴日数（年間）,日,自然環境,indicator,NEW pref,1,0,0,0,0,0000010202,
#B02303,#B02303_降水日数（年間）,日,自然環境,indicator,NEW pref,1,0,0,0,0,0000010202,
#B02304,#B02304_雪日数（年間）,日,自然環境,indicator,NEW pref,1,0,0,0,0,0000010202,
#B02401,#B02401_日照時間（年間）,時間,自然環境,indicator,NEW pref,1,0,0,0,0,0000010202,
#B02402,#B02402_降水量（年間）,mm,自然環境,indicator,NEW pref,1,0,0,0,0,0000010202,
B120101,評価総地積（田）,ｍ2,自然環境,basic,NEW pref,1,0,0,0,0,0000010102,
B120102,評価総地積（畑）,ｍ2,自然環境,basic,NEW pref,1,0,0,0,0,0000010102,
B120104,評価総地積（山林）,ｍ2,自然環境,basic,NEW pref,1,0,0,0,0,0000010102,
B120105,評価総地積（牧場）,ｍ2,自然環境,basic,NEW pref,1,0,0,0,0,0000010102,
B120106,評価総地積（原野）,ｍ2,自然環境,basic,NEW pref,1,0,0,0,0,0000010102,
B120107,評価総地積（その他）,ｍ2,自然環境,basic,NEW pref,1,0,0,0,0,0000010102,
B3101,植生自然度1（構成比）,％,自然環境,basic,NEW pref,1,0,0,0,0,0000010102,
B3102,植生自然度2（構成比）,％,自然環境,basic,NEW pref,1,0,0,0,0,0000010102,
B3103,植生自然度3（構成比）,％,自然環境,basic,NEW pref,1,0,0,0,0,0000010102,
B3104,植生自然度4（構成比）,％,自然環境,basic,NEW pref,1,0,0,0,0,0000010102,
B3105,植生自然度5（構成比）,％,自然環境,basic,NEW pref,1,0,0,0,0,0000010102,
B3106,植生自然度6（構成比）,％,自然環境,basic,NEW pref,1,0,0,0,0,0000010102,
B3107,植生自然度7（構成比）,％,自然環境,basic,NEW pref,1,0,0,0,0,0000010102,
B3108,植生自然度8（構成比）,％,自然環境,basic,NEW pref,1,0,0,0,0,0000010102,
B3109,植生自然度9（構成比）,％,自然環境,basic,NEW pref,1,0,0,0,0,0000010102,
B3110,植生自然度10（構成比）,％,自然環境,basic,NEW pref,1,0,0,0,0,0000010102,
C2102,事業所数（民営）（事業所・企業統計調査結果）,所,経済基盤,basic,NEW pref,1,0,0,0,0,0000010103,
C210220,事業所数（民営）（個人事業所）（事業所・企業統計調査結果）,所,経済基盤,basic,NEW pref,1,0,0,0,0,0000010103,
C210230,事業所数（民営）（法人事業所）（事業所・企業統計調査結果）,所,経済基盤,basic,NEW pref,1,0,0,0,0,0000010103,
C210231,事業所数（民営）（会社事業所）（事業所・企業統計調査結果）,所,経済基盤,basic,NEW pref,1,0,0,0,0,0000010103,
